,source_id,carbon,silicon,sulfur,phosphorus,magnesium,manganese,nickel,copper,molybdenum,chromium,aluminium,tin,perlite_perc,ferrite_perc,durability_liquid_state,tensile_liquid_state,austenitization_temp,austenitization_duration,hardening_temp,hardening_duration,Rm,R02,A5,HB,HRC,HRA,HV,impact_strength,impact_strength_temp,austenite_perc,martensite_perc,retained_austenite_perc
184,17,3.72,2.51,0.017,0.023,0.043,0.35,0.09,0.05,0.06,0.0,0.0,0.0,,,525.81,15.858999999999995,871.0,120.0,316.0,120.0,,,,,,,,,21.0,15.4,,
185,17,3.72,2.51,0.017,0.023,0.043,0.35,0.09,0.05,0.06,0.0,0.0,0.0,,,525.81,15.858999999999995,871.0,120.0,371.0,90.0,,,,,,,,,21.0,23.6,,
186,17,3.72,2.51,0.017,0.023,0.043,0.35,0.09,0.05,0.06,0.0,0.0,0.0,,,525.81,15.858999999999995,871.0,120.0,316.0,90.0,,,,,,,,,21.0,17.7,,
187,17,3.72,2.51,0.017,0.023,0.043,0.35,0.09,0.05,0.06,0.0,0.0,0.0,,,525.81,15.858999999999995,871.0,120.0,316.0,60.0,,,,,,,,,21.0,12.3,,
188,17,3.72,2.51,0.017,0.023,0.043,0.35,0.09,0.05,0.06,0.0,0.0,0.0,,,525.81,15.858999999999995,871.0,120.0,316.0,30.0,,,,,,,,,21.0,17.5,,
189,17,3.72,2.51,0.017,0.023,0.043,0.35,0.09,0.05,0.06,0.0,0.0,0.0,,,525.81,15.858999999999995,871.0,120.0,316.0,15.0,,,,,,,,,21.0,16.5,,
190,17,3.72,2.51,0.017,0.023,0.043,0.35,0.09,0.05,0.06,0.0,0.0,0.0,,,525.81,15.858999999999995,871.0,120.0,316.0,10.0,,,,,,,,,21.0,21.3,,
191,17,3.72,2.51,0.017,0.023,0.043,0.35,0.09,0.05,0.06,0.0,0.0,0.0,,,525.81,15.858999999999995,871.0,120.0,316.0,5.0,,,,,,,,,21.0,11.6,,
192,17,3.72,2.51,0.017,0.023,0.043,0.35,0.09,0.05,0.06,0.0,0.0,0.0,,,525.81,15.858999999999995,871.0,120.0,316.0,2.0,,,,,,,,,21.0,3.8,,
193,18,3.56,2.63,0.01,0.025,0.047,0.15,0.45,0.44,0.0,0.0,0.0,0.0,,,563.32,12.467,900.0,120.0,359.0,180.0,,,,,,,,,21.0,,,
194,18,3.56,2.63,0.01,0.025,0.047,0.15,0.45,0.44,0.0,0.0,0.0,0.0,,,563.32,12.467,900.0,120.0,359.0,120.0,,,,,,,,,21.0,,,
195,18,3.56,2.63,0.01,0.025,0.047,0.15,0.45,0.44,0.0,0.0,0.0,0.0,,,563.32,12.467,900.0,120.0,359.0,60.0,,,,,,,,,21.0,,,
196,18,3.62,2.48,0.009,0.025,0.045,0.16,0.43,0.45,0.0,0.0,0.0,0.0,,,575.89,11.974999999999998,900.0,120.0,356.0,180.0,,,,,,,,,21.0,,,
197,18,3.62,2.48,0.009,0.025,0.045,0.16,0.43,0.45,0.0,0.0,0.0,0.0,,,575.89,11.974999999999998,900.0,120.0,356.0,120.0,,,,,,,,,21.0,,,
198,18,3.62,2.48,0.009,0.025,0.045,0.16,0.43,0.45,0.0,0.0,0.0,0.0,,,575.89,11.974999999999998,900.0,120.0,356.0,60.0,,,,,,,,,21.0,,,
199,18,3.58,2.57,0.007,0.048,0.043,0.34,0.45,0.46,0.19,0.0,0.0,0.0,,,609.19,8.850000000000009,900.0,120.0,363.0,180.0,,,,,,,,,21.0,,,
200,18,3.58,2.57,0.007,0.048,0.043,0.34,0.45,0.46,0.19,0.0,0.0,0.0,,,609.19,8.850000000000009,900.0,120.0,363.0,60.0,,,,,,,,,21.0,,,
201,19,3.56,2.35,0.007,0.025,0.047,0.23,0.48,0.51,0.0,0.0,0.0,0.0,,,836.0,7.9,900.0,90.0,300.0,180.0,1148.0,1048.0,2.75,,35.3,,,95.0,21.0,10.0,,
202,19,3.6,2.4,0.007,0.022,0.045,0.23,0.0,0.62,0.0,0.0,0.0,0.0,,,778.0,8.0,900.0,90.0,300.0,180.0,1158.0,1057.0,2.7,,34.7,,,97.0,21.0,5.8,,
203,19,3.6,2.26,0.004,0.025,0.043,0.24,0.46,0.48,0.0,0.0,0.0,0.0,,,890.0,6.55,900.0,90.0,300.0,180.0,1152.0,1051.0,2.13,,38.3,,,137.0,21.0,6.0,,
204,19,3.57,2.51,0.012,0.031,0.042,0.2,0.0,0.64,0.0,0.0,0.0,0.0,,,733.0,7.3,900.0,90.0,300.0,180.0,1151.0,1050.0,3.33,,34.0,,,100.6,21.0,4.96,,
205,19,3.51,2.3,0.008,0.02,0.04,0.23,0.0,0.62,0.0,0.0,0.0,0.0,,,750.0,6.48,900.0,90.0,300.0,180.0,1188.5,1092.0,2.4,,35.1,,,102.0,21.0,,,
206,19,3.55,2.68,0.02,0.038,0.033,0.34,0.0,0.62,0.0,0.0,0.0,0.0,,,697.0,10.0,900.0,90.0,300.0,180.0,1273.0,,8.0,,33.5,,,90.8,21.0,5.2,,
207,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,860.0,90.0,380.0,1.0,,,,,,,408.0,,21.0,,,
208,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,860.0,90.0,380.0,5.0,870.0,675.0,4.0,,,,334.0,81.0,21.0,22.5,,
209,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,860.0,90.0,380.0,10.0,,,,,,,325.0,,21.0,,,
210,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,860.0,90.0,380.0,15.0,,,,,,,313.0,,21.0,,,
211,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,860.0,90.0,380.0,30.0,940.0,768.0,7.1,,,,321.0,142.0,21.0,31.2,,
212,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,860.0,90.0,380.0,60.0,951.0,788.0,11.8,,,,325.0,148.0,21.0,34.9,,
213,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,860.0,90.0,380.0,120.0,938.0,787.0,8.8,,,,329.0,135.0,21.0,29.9,,
214,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,860.0,90.0,380.0,240.0,,,,,,,334.0,,21.0,,,
215,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,860.0,90.0,355.0,1.0,,,,,,,443.0,,21.0,,,
216,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,860.0,90.0,355.0,5.0,,,,,,,384.0,,21.0,,,
217,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,860.0,90.0,355.0,10.0,,,,,,,353.0,,21.0,,,
218,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,860.0,90.0,355.0,15.0,,,,,,,360.0,,21.0,,,
219,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,860.0,90.0,355.0,30.0,,,,,,,344.0,,21.0,,,
220,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,860.0,90.0,355.0,60.0,,,,,,,352.0,,21.0,,,
221,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,860.0,90.0,355.0,120.0,,,,,,,354.0,,21.0,,,
222,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,860.0,90.0,355.0,240.0,,,,,,,359.0,,21.0,,,
223,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,860.0,90.0,320.0,1.0,,,,,,,487.0,,21.0,,,
224,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,860.0,90.0,320.0,5.0,,,,,,,431.0,,21.0,,,
225,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,860.0,90.0,320.0,10.0,,,,,,,395.0,,21.0,,,
226,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,860.0,90.0,320.0,15.0,,,,,,,392.0,,21.0,,,
227,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,860.0,90.0,320.0,30.0,,,,,,,394.0,,21.0,,,
228,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,860.0,90.0,320.0,60.0,,,,,,,398.0,,21.0,,,
229,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,860.0,90.0,320.0,120.0,,,,,,,394.0,,21.0,,,
230,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,860.0,90.0,320.0,240.0,,,,,,,396.0,,21.0,,,
231,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,890.0,90.0,400.0,1.0,,,,,,,605.0,,21.0,,,
232,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,890.0,90.0,400.0,2.0,,,,,,,554.0,,21.0,,,
233,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,890.0,90.0,400.0,5.0,,,,,,,361.0,,21.0,,,
234,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,890.0,90.0,400.0,10.0,,,,,,,320.0,,21.0,,,
235,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,890.0,90.0,400.0,15.0,,,,,,,309.0,,21.0,,,
236,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,890.0,90.0,400.0,30.0,,,,,,,305.0,,21.0,,,
237,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,890.0,90.0,400.0,60.0,,,,,,,306.0,,21.0,,,
238,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,890.0,90.0,400.0,90.0,,,,,,,316.0,,21.0,,,
239,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,890.0,90.0,400.0,120.0,,,,,,,317.0,,21.0,,,
240,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,890.0,90.0,400.0,240.0,,,,,,,325.0,,21.0,,,
241,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,890.0,90.0,380.0,1.0,,,,,,,592.0,,21.0,,,
242,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,890.0,90.0,380.0,2.0,,,,,,,560.0,,21.0,,,
243,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,890.0,90.0,380.0,5.0,843.0,622.0,2.5,,,,416.0,39.0,21.0,32.8,,
244,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,890.0,90.0,380.0,10.0,,,,,,,332.0,,21.0,,,
245,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,890.0,90.0,380.0,15.0,,,,,,,319.0,,21.0,,,
246,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,890.0,90.0,380.0,30.0,960.0,740.0,7.5,,,,327.0,79.0,21.0,40.8,,
247,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,890.0,90.0,380.0,60.0,978.0,800.0,9.4,,,,318.0,134.0,21.0,41.0,,
248,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,890.0,90.0,380.0,90.0,,,,,,,324.0,,21.0,,,
249,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,890.0,90.0,380.0,120.0,920.0,814.0,8.1,,,,331.0,81.0,21.0,34.7,,
250,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,890.0,90.0,380.0,240.0,,,,,,,337.0,,21.0,,,
251,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,890.0,90.0,355.0,1.0,,,,,,,632.0,,21.0,,,
252,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,890.0,90.0,355.0,2.0,,,,,,,598.0,,21.0,,,
253,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,890.0,90.0,355.0,5.0,,,,,,,458.0,,21.0,,,
254,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,890.0,90.0,355.0,10.0,,,,,,,410.0,,21.0,,,
255,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,890.0,90.0,355.0,15.0,,,,,,,404.0,,21.0,,,
256,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,890.0,90.0,355.0,30.0,,,,,,,394.0,,21.0,,,
257,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,890.0,90.0,355.0,60.0,,,,,,,393.0,,21.0,,,
258,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,890.0,90.0,355.0,90.0,,,,,,,400.0,,21.0,,,
259,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,890.0,90.0,355.0,120.0,,,,,,,402.0,,21.0,,,
260,20,3.72,2.6,0.003,0.003,0.0,0.16,0.0,0.54,0.2,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,615.87,14.326999999999993,890.0,90.0,355.0,240.0,,,,,,,411.0,,21.0,,,
261,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,900.0,180.0,330.0,300.0,,,,,40.0,,,,21.0,,,
262,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,900.0,180.0,330.0,300.0,,,,,44.0,,,,21.0,,,
263,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,900.0,180.0,330.0,300.0,,,,,42.0,,,,21.0,,,
264,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,930.0,240.0,360.0,240.0,,,,,39.0,,,,21.0,,,
265,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,930.0,240.0,360.0,240.0,,,,,40.0,,,,21.0,,,
266,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,930.0,240.0,360.0,240.0,,,,,40.0,,,,21.0,,,
267,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,930.0,120.0,300.0,240.0,,,,,40.0,,,,21.0,,,
268,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,930.0,120.0,300.0,240.0,,,,,43.0,,,,21.0,,,
269,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,930.0,120.0,300.0,240.0,,,,,42.0,,,,21.0,,,
270,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,870.0,120.0,360.0,240.0,,,,,41.0,,,,21.0,,,
271,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,870.0,120.0,360.0,240.0,,,,,43.0,,,,21.0,,,
272,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,870.0,120.0,360.0,240.0,,,,,43.0,,,,21.0,,,
273,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,870.0,240.0,300.0,240.0,,,,,45.0,,,,21.0,,,
274,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,870.0,240.0,300.0,240.0,,,,,45.0,,,,21.0,,,
275,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,870.0,240.0,300.0,240.0,,,,,45.0,,,,21.0,,,
276,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,960.0,180.0,330.0,180.0,,,,,44.0,,,,21.0,,,
277,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,960.0,180.0,330.0,180.0,,,,,43.0,,,,21.0,,,
278,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,960.0,180.0,330.0,180.0,,,,,43.0,,,,21.0,,,
279,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,900.0,180.0,390.0,180.0,,,,,28.0,,,,21.0,,,
280,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,900.0,180.0,390.0,180.0,,,,,28.0,,,,21.0,,,
281,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,900.0,180.0,390.0,180.0,,,,,28.0,,,,21.0,,,
282,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,900.0,60.0,330.0,180.0,,,,,44.0,,,,21.0,,,
283,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,900.0,300.0,330.0,180.0,,,,,42.0,,,,21.0,,,
284,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,900.0,180.0,330.0,180.0,,,,,41.0,,,,21.0,,,
285,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,900.0,60.0,330.0,180.0,,,,,44.0,,,,21.0,,,
286,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,900.0,300.0,330.0,180.0,,,,,39.0,,,,21.0,,,
287,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,900.0,180.0,330.0,180.0,,,,,43.0,,,,21.0,,,
288,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,900.0,60.0,330.0,180.0,,,,,44.0,,,,21.0,,,
289,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,900.0,300.0,330.0,180.0,,,,,40.0,,,,21.0,,,
290,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,900.0,180.0,330.0,180.0,,,,,43.0,,,,21.0,,,
291,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,900.0,180.0,270.0,180.0,,,,,50.0,,,,21.0,,,
292,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,900.0,180.0,270.0,180.0,,,,,51.0,,,,21.0,,,
293,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,900.0,180.0,270.0,180.0,,,,,53.0,,,,21.0,,,
294,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,840.0,180.0,330.0,180.0,,,,,40.0,,,,21.0,,,
295,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,840.0,180.0,330.0,180.0,,,,,41.0,,,,21.0,,,
296,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,840.0,180.0,330.0,180.0,,,,,39.0,,,,21.0,,,
297,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,930.0,240.0,360.0,120.0,,,,,40.0,,,,21.0,,,
298,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,930.0,240.0,360.0,120.0,,,,,41.0,,,,21.0,,,
299,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,930.0,240.0,360.0,120.0,,,,,41.0,,,,21.0,,,
300,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,930.0,120.0,300.0,120.0,,,,,50.0,,,,21.0,,,
301,21,3.52,2.62,0.003,0.003,0.052,0.33,1.72,1.05,0.0,0.0,0.0,0.0,,,669.19,10.280000000000008,930.0,120.0,300.0,120.0,,,,,51.0,,,,21.0,,,
